LABEL,SENSOR_A,SENSOR_B,TIME,container_id
NOISE,103,-67,2015-12-12T13:04:53.012447,554
DEPART_TRAIN,-3,140,2015-12-12T13:24:47.344405,554
NOISE,59,116,2015-12-12T17:47:14.344405,554
UNLOAD_SHIP,-183,43,2015-08-09T16:05:03.650645,555
LOAD_TRAIN,62,-17,2015-08-12T16:06:12.787768,555
DEPART_TRAIN,38,-91,2015-08-13T16:13:55.799270,555
NOISE,1,-105,2015-09-14T12:27:04.657297,556
UNLOAD_SHIP,-161,-8,2015-09-15T20:30:34.459022,556
LOAD_TRAIN,123,-30,2015-09-19T03:38:33.350308,556
NOISE,82,77,2015-09-19T07:58:04.350308,556
DEPART_TRAIN,-25,-105,2015-09-20T01:34:28.268796,556
NOISE,30,-31,2015-09-20T17:50:40.268796,556
UNLOAD_SHIP,-270,43,2015-11-15T03:08:39.263943,557
NOISE,44,63,2015-11-16T01:41:10.263943,557
LOAD_TRAIN,119,-28,2015-11-18T02:21:16.486418,557
DEPART_TRAIN,-15,112,2015-11-19T07:44:51.942160,557
UNLOAD_SHIP,-308,16,2015-05-01T06:49:32.703613,558
NOISE,2,22,2015-05-01T10:27:44.703613,558
LOAD_TRAIN,106,-1,2015-05-04T11:37:12.186039,558
NOISE,56,-75,2015-05-05T02:58:35.186039,558
DEPART_TRAIN,30,-72,2015-05-05T06:17:00.707694,558
NOISE,108,48,2015-05-06T00:17:32.707694,558
UNLOAD_SHIP,-199,13,2015-07-15T17:40:23.002183,559
LOAD_TRAIN,137,46,2015-07-18T19:45:40.206407,559
NOISE,90,22,2015-07-19T01:50:52.206407,559
DEPART_TRAIN,-17,-57,2015-07-19T23:42:13.061596,559
NOISE,1,-16,2015-07-19T23:45:11.061596,559
UNLOAD_SHIP,-166,-63,2015-10-30T14:58:42.333148,560
LOAD_TRAIN,131,-32,2015-11-02T19:10:21.623962,560
NOISE,15,42,2015-11-03T05:56:22.623962,560
NOISE,116,43,2015-11-03T12:29:18.623962,560
DEPART_TRAIN,31,-108,2015-11-03T14:58:44.526428,560
NOISE,96,10,2015-11-03T15:49:45.526428,560
NOISE,67,-31,2015-11-03T19:01:35.526428,560
UNLOAD_SHIP,-243,-48,2015-01-27T02:00:27.958347,561
NOISE,78,96,2015-01-29T02:15:22.958347,561
LOAD_TRAIN,136,-29,2015-01-29T19:23:34.097265,561
DEPART_TRAIN,34,-111,2015-01-30T15:52:14.760233,561
UNLOAD_SHIP,-133,-32,2015-03-26T15:24:39.443823,562
NOISE,57,-102,2015-03-26T20:15:25.443823,562
LOAD_TRAIN,112,-15,2015-03-29T20:18:27.337609,562
DEPART_TRAIN,2,-138,2015-03-30T14:59:29.978405,562
NOISE,83,5,2015-01-07T18:51:43.358030,563
NOISE,57,-15,2015-01-08T04:03:41.358030,563
UNLOAD_SHIP,-173,-26,2015-01-08T15:13:09.931662,563
LOAD_TRAIN,77,-32,2015-01-11T14:29:08.091962,563
DEPART_TRAIN,31,-67,2015-01-12T17:24:25.069383,563
UNLOAD_SHIP,-184,65,2015-03-29T23:00:28.157261,564
NOISE,98,-33,2015-03-31T17:08:31.157261,564
LOAD_TRAIN,61,-40,2015-04-01T18:07:42.446170,564
DEPART_TRAIN,-8,-87,2015-04-03T01:04:12.371351,564
NOISE,120,110,2015-08-09T06:17:18.189090,565
UNLOAD_SHIP,-164,27,2015-08-09T15:26:05.566389,565
NOISE,86,-60,2015-08-10T00:55:35.566389,565
LOAD_TRAIN,121,-43,2015-08-12T18:37:33.046760,565
NOISE,66,17,2015-08-13T17:03:51.046760,565
DEPART_TRAIN,13,-78,2015-08-13T18:00:12.482868,565
NOISE,39,15,2015-08-13T18:20:07.482868,565
UNLOAD_SHIP,-185,-62,2015-03-17T07:06:13.473973,566
LOAD_TRAIN,87,19,2015-03-20T13:26:03.712880,566
NOISE,53,-41,2015-03-21T12:05:41.712880,566
DEPART_TRAIN,-11,-144,2015-03-21T12:34:58.843188,566
NOISE,66,-84,2015-03-21T20:59:11.843188,566
NOISE,81,-87,2015-06-23T19:24:17.653487,567
UNLOAD_SHIP,-234,53,2015-06-23T20:52:26.400313,567
NOISE,102,-112,2015-06-24T17:18:35.400313,567
NOISE,100,-28,2015-06-26T14:43:22.400313,567
LOAD_TRAIN,92,-19,2015-06-27T02:45:57.584682,567
NOISE,53,-119,2015-06-27T06:49:30.584682,567
DEPART_TRAIN,7,-71,2015-06-28T02:28:31.664686,567
NOISE,22,-5,2015-06-28T06:21:28.664686,567
NOISE,81,9,2015-01-27T15:52:25.176803,568
NOISE,13,12,2015-01-28T17:49:49.176803,568
UNLOAD_SHIP,-182,-13,2015-01-29T09:52:51.935194,568
NOISE,80,-109,2015-01-31T19:49:11.935194,568
LOAD_TRAIN,101,-34,2015-02-01T13:17:37.061630,568
DEPART_TRAIN,22,-68,2015-02-02T11:51:52.372160,568
NOISE,80,23,2015-01-14T00:19:17.647329,569
UNLOAD_SHIP,-297,34,2015-01-14T11:26:13.723152,569
LOAD_TRAIN,98,2,2015-01-17T05:06:58.294917,569
DEPART_TRAIN,-3,-66,2015-01-18T09:09:46.904487,569
UNLOAD_SHIP,-212,-34,2015-12-28T22:27:12.454934,570
NOISE,29,67,2015-12-30T02:37:15.454934,570
LOAD_TRAIN,64,27,2015-12-31T17:59:54.082903,570
NOISE,62,61,2016-01-01T19:20:12.082903,570
DEPART_TRAIN,20,59,2016-01-01T20:17:15.198027,570
NOISE,35,-101,2016-01-02T09:27:20.198027,570
UNLOAD_SHIP,-174,62,2015-09-07T17:14:56.054543,571
LOAD_TRAIN,109,-4,2015-09-10T13:04:19.284618,571
NOISE,119,-92,2015-09-10T18:02:39.284618,571
NOISE,9,91,2015-09-11T03:43:40.284618,571
DEPART_TRAIN,36,-81,2015-09-11T08:37:04.159950,571
NOISE,97,-102,2015-09-11T09:14:25.159950,571
NOISE,96,69,2015-09-11T11:29:59.159950,571
UNLOAD_SHIP,-254,52,2015-11-08T14:49:24.277303,572
LOAD_TRAIN,64,-45,2015-11-11T08:50:00.614903,572
NOISE,75,-39,2015-11-11T08:56:30.614903,572
DEPART_TRAIN,16,-80,2015-11-12T01:44:28.219638,572
NOISE,6,99,2015-11-12T13:48:32.219638,572
UNLOAD_SHIP,-308,-44,2015-09-15T14:22:13.873293,573
NOISE,43,-107,2015-09-17T09:31:22.873293,573
LOAD_TRAIN,70,-45,2015-09-18T20:55:11.350731,573
NOISE,103,1,2015-09-19T03:51:13.350731,573
DEPART_TRAIN,7,-83,2015-09-19T16:02:35.477636,573
NOISE,113,-35,2015-09-19T21:08:48.477636,573
NOISE,87,17,2015-07-19T19:47:49.343053,574
UNLOAD_SHIP,-243,-49,2015-07-20T07:36:26.777126,574
LOAD_TRAIN,99,25,2015-07-23T06:31:25.046218,574
DEPART_TRAIN,23,-114,2015-07-24T12:40:24.341820,574
NOISE,8,-34,2015-07-30T15:03:39.837788,575
UNLOAD_SHIP,-302,26,2015-07-31T08:35:29.087372,575
NOISE,62,-22,2015-08-02T02:05:21.087372,575
LOAD_TRAIN,60,48,2015-08-03T03:06:19.103429,575
NOISE,60,-112,2015-08-03T06:15:54.103429,575
NOISE,114,12,2015-08-03T16:05:11.103429,575
DEPART_TRAIN,34,-84,2015-08-04T02:31:51.562960,575
NOISE,112,-38,2015-08-04T02:40:15.562960,575
NOISE,59,-53,2015-08-04T02:45:58.562960,575
UNLOAD_SHIP,-301,24,2015-02-05T23:21:46.259957,576
LOAD_TRAIN,138,-39,2015-02-09T05:07:05.424591,576
DEPART_TRAIN,-18,-89,2015-02-10T05:47:02.417163,576
NOISE,106,-17,2015-02-28T12:23:45.162267,577
UNLOAD_SHIP,-207,65,2015-03-01T13:18:21.702275,577
NOISE,56,35,2015-03-02T02:30:04.702275,577
LOAD_TRAIN,93,-26,2015-03-04T13:45:36.172944,577
NOISE,41,-20,2015-03-05T07:09:39.172944,577
DEPART_TRAIN,16,81,2015-03-05T14:01:55.555968,577
NOISE,67,-52,2015-03-05T20:15:21.555968,577
NOISE,37,-85,2015-09-21T09:08:17.165419,578
UNLOAD_SHIP,-272,-14,2015-09-21T11:48:41.860538,578
NOISE,118,62,2015-09-23T17:25:42.860538,578
LOAD_TRAIN,75,-21,2015-09-24T11:54:23.954220,578
DEPART_TRAIN,32,-124,2015-09-25T08:51:49.005020,578
UNLOAD_SHIP,-242,64,2015-12-18T05:03:56.046095,579
LOAD_TRAIN,134,38,2015-12-21T02:26:17.813911,579
DEPART_TRAIN,22,-142,2015-12-22T01:17:28.233139,579
NOISE,17,-91,2015-04-10T06:55:46.751854,580
UNLOAD_SHIP,-192,11,2015-04-11T21:08:15.851149,580
NOISE,37,82,2015-04-14T13:12:00.851149,580
LOAD_TRAIN,133,47,2015-04-14T23:15:21.139486,580
DEPART_TRAIN,-27,-71,2015-04-16T06:01:22.385485,580
UNLOAD_SHIP,-296,-44,2015-04-24T17:11:19.231277,581
LOAD_TRAIN,138,31,2015-04-27T18:00:19.238846,581
NOISE,57,102,2015-04-28T17:22:12.238846,581
DEPART_TRAIN,6,123,2015-04-28T20:28:39.063197,581
NOISE,118,41,2015-04-29T14:46:13.063197,581
UNLOAD_SHIP,-223,10,2015-10-20T15:01:31.408565,582
LOAD_TRAIN,111,44,2015-10-23T22:05:04.539757,582
DEPART_TRAIN,-36,-59,2015-10-24T22:39:25.683485,582
UNLOAD_SHIP,-135,33,2015-04-16T01:55:11.842708,583
LOAD_TRAIN,88,-36,2015-04-19T02:00:14.893081,583
NOISE,44,-4,2015-04-20T08:16:24.893081,583
DEPART_TRAIN,-37,-134,2015-04-20T08:19:26.701888,583
NOISE,27,-55,2015-04-21T12:36:37.701888,583
NOISE,17,101,2015-03-04T15:53:25.734135,584
UNLOAD_SHIP,-130,-42,2015-03-04T18:54:27.327339,584
LOAD_TRAIN,103,-17,2015-03-07T12:23:44.406818,584
DEPART_TRAIN,-30,118,2015-03-08T18:22:47.605204,584
UNLOAD_SHIP,-199,-55,2015-06-12T01:13:20.241625,585
LOAD_TRAIN,60,49,2015-06-14T20:03:04.035048,585
NOISE,4,112,2015-06-15T20:08:24.035048,585
DEPART_TRAIN,-33,-58,2015-06-16T00:03:30.198822,585
NOISE,77,-52,2015-06-16T09:08:03.198822,585
NOISE,116,-46,2015-10-04T17:03:10.488771,586
UNLOAD_SHIP,-214,60,2015-10-06T06:39:08.721787,586
LOAD_TRAIN,101,22,2015-10-09T09:17:57.743386,586
DEPART_TRAIN,40,-72,2015-10-10T08:06:21.944159,586
UNLOAD_SHIP,-229,-7,2015-02-16T20:00:14.047893,587
NOISE,72,-34,2015-02-17T12:57:31.047893,587
NOISE,81,92,2015-02-18T03:05:06.047893,587
LOAD_TRAIN,91,-50,2015-02-19T16:57:16.998765,587
DEPART_TRAIN,16,-120,2015-02-20T16:29:29.621184,587
UNLOAD_SHIP,-177,4,2015-09-17T20:44:39.488559,588
NOISE,74,-78,2015-09-18T14:27:39.488559,588
LOAD_TRAIN,80,-10,2015-09-20T20:47:06.894999,588
DEPART_TRAIN,-22,85,2015-09-22T01:57:53.302772,588
NOISE,2,58,2015-04-19T13:51:14.366946,589
NOISE,120,6,2015-04-19T20:42:11.366946,589
NOISE,10,-4,2015-04-20T14:57:55.366946,589
UNLOAD_SHIP,-239,-23,2015-04-20T15:41:12.855324,589
LOAD_TRAIN,117,5,2015-04-23T18:33:54.808690,589
DEPART_TRAIN,-29,-144,2015-04-24T17:35:53.747855,589
UNLOAD_SHIP,-310,62,2015-09-08T04:42:28.295872,590
LOAD_TRAIN,128,43,2015-09-11T09:33:35.141313,590
DEPART_TRAIN,-39,99,2015-09-12T14:25:11.969857,590
UNLOAD_SHIP,-190,-47,2015-08-16T03:55:11.747865,591
LOAD_TRAIN,67,48,2015-08-19T01:27:20.252493,591
NOISE,79,80,2015-08-19T22:09:18.252493,591
DEPART_TRAIN,-33,97,2015-08-20T02:39:02.567255,591
NOISE,64,-115,2015-08-20T05:17:44.567255,591
UNLOAD_SHIP,-303,24,2015-12-23T04:22:56.345572,592
NOISE,37,22,2015-12-23T05:08:39.345572,592
NOISE,52,111,2015-12-24T01:43:26.345572,592
LOAD_TRAIN,133,-5,2015-12-26T09:12:12.128464,592
DEPART_TRAIN,19,-98,2015-12-27T12:48:31.708648,592
NOISE,18,-30,2015-04-23T04:36:14.481148,593
UNLOAD_SHIP,-289,-45,2015-04-24T08:49:11.523023,593
LOAD_TRAIN,98,28,2015-04-27T12:48:43.658086,593
DEPART_TRAIN,16,-107,2015-04-28T15:23:19.942386,593
UNLOAD_SHIP,-163,45,2015-09-08T19:51:04.076457,594
LOAD_TRAIN,132,19,2015-09-11T13:03:07.463924,594
NOISE,62,-7,2015-09-12T14:50:51.463924,594
DEPART_TRAIN,-13,-138,2015-09-12T18:51:56.696048,594
NOISE,111,0,2015-09-12T23:48:54.696048,594
NOISE,30,64,2015-04-19T21:57:13.153545,595
NOISE,103,-69,2015-04-21T16:00:11.153545,595
UNLOAD_SHIP,-207,60,2015-04-21T16:09:55.405158,595
NOISE,10,6,2015-04-21T23:14:08.405158,595
NOISE,86,-41,2015-04-23T10:30:07.405158,595
LOAD_TRAIN,139,-46,2015-04-24T16:24:42.559030,595
DEPART_TRAIN,22,111,2015-04-25T11:53:21.304820,595
UNLOAD_SHIP,-263,-40,2015-11-30T10:26:33.934305,596
LOAD_TRAIN,65,-46,2015-12-03T14:38:10.296557,596
NOISE,79,110,2015-12-03T23:18:15.296557,596
NOISE,94,39,2015-12-04T09:02:29.296557,596
DEPART_TRAIN,17,74,2015-12-04T09:17:04.442391,596
NOISE,94,1,2015-12-04T09:27:20.442391,596
NOISE,120,0,2015-12-05T06:38:17.442391,596
UNLOAD_SHIP,-225,62,2015-07-11T04:02:17.879632,597
LOAD_TRAIN,117,22,2015-07-13T23:07:03.099977,597
DEPART_TRAIN,21,-95,2015-07-14T21:21:25.778942,597
UNLOAD_SHIP,-168,5,2015-01-20T22:52:50.520248,598
LOAD_TRAIN,62,50,2015-01-24T00:42:40.424177,598
NOISE,120,118,2015-01-24T12:30:07.424177,598
DEPART_TRAIN,28,144,2015-01-25T06:55:35.172123,598
NOISE,63,14,2015-01-25T07:45:07.172123,598
UNLOAD_SHIP,-309,-57,2015-09-06T05:51:48.792979,599
NOISE,53,76,2015-09-06T10:23:55.792979,599
LOAD_TRAIN,87,-39,2015-09-08T23:24:38.402716,599
DEPART_TRAIN,18,-134,2015-09-10T00:27:11.802120,599
UNLOAD_SHIP,-282,-24,2015-04-26T23:59:27.361125,600
LOAD_TRAIN,97,22,2015-04-30T00:57:22.820854,600
DEPART_TRAIN,0,-88,2015-05-01T07:30:38.322554,600
NOISE,24,-65,2015-12-25T01:24:58.282305,601
UNLOAD_SHIP,-145,26,2015-12-26T03:39:09.104489,601
NOISE,92,-11,2015-12-28T11:26:10.104489,601
LOAD_TRAIN,98,31,2015-12-28T21:26:14.577184,601
DEPART_TRAIN,6,-78,2015-12-29T23:09:20.864294,601
UNLOAD_SHIP,-271,-33,2015-04-29T08:56:49.572035,602
NOISE,41,38,2015-04-30T09:24:16.572035,602
LOAD_TRAIN,133,20,2015-05-02T05:27:20.110551,602
DEPART_TRAIN,-23,-65,2015-05-02T22:42:37.330502,602
UNLOAD_SHIP,-257,-19,2015-12-09T08:51:44.103727,603
LOAD_TRAIN,77,34,2015-12-12T09:51:42.395054,603
NOISE,51,-19,2015-12-12T11:59:43.395054,603
DEPART_TRAIN,-17,-56,2015-12-13T13:39:33.284223,603
NOISE,48,-47,2015-12-13T16:27:07.284223,603
UNLOAD_SHIP,-279,32,2015-05-11T00:46:53.533800,604
LOAD_TRAIN,114,40,2015-05-14T02:37:04.992092,604
DEPART_TRAIN,23,-117,2015-05-14T19:36:31.978253,604
NOISE,40,73,2015-05-05T14:45:23.095555,605
UNLOAD_SHIP,-213,-20,2015-05-07T03:06:48.135492,605
LOAD_TRAIN,85,1,2015-05-10T01:40:06.167750,605
DEPART_TRAIN,-6,102,2015-05-11T06:02:04.820433,605
UNLOAD_SHIP,-270,-45,2015-12-14T07:40:37.987865,606
LOAD_TRAIN,64,-9,2015-12-17T09:00:29.192451,606
NOISE,16,37,2015-12-17T09:22:45.192451,606
NOISE,90,-93,2015-12-17T13:08:02.192451,606
DEPART_TRAIN,9,66,2015-12-18T12:44:47.671666,606
NOISE,65,-47,2015-12-18T15:03:57.671666,606
NOISE,54,102,2015-12-19T00:50:24.671666,606
NOISE,72,2,2015-04-09T09:30:51.397461,607
UNLOAD_SHIP,-250,-51,2015-04-11T03:14:38.680865,607
LOAD_TRAIN,63,-37,2015-04-14T08:35:05.567872,607
DEPART_TRAIN,24,144,2015-04-15T09:27:10.614845,607
UNLOAD_SHIP,-146,65,2015-02-09T01:42:40.751558,608
NOISE,42,63,2015-02-09T09:15:16.751558,608
NOISE,119,62,2015-02-11T11:15:43.751558,608
LOAD_TRAIN,94,36,2015-02-12T04:43:03.864150,608
DEPART_TRAIN,36,-123,2015-02-13T01:58:57.032018,608
NOISE,74,103,2015-03-14T17:21:16.081921,609
UNLOAD_SHIP,-295,-45,2015-03-15T02:43:37.716520,609
LOAD_TRAIN,63,-5,2015-03-17T19:55:22.031390,609
NOISE,62,-20,2015-03-18T10:43:32.031390,609
DEPART_TRAIN,40,-140,2015-03-18T23:59:44.810071,609
NOISE,60,2,2015-03-19T00:18:19.810071,609
UNLOAD_SHIP,-189,-19,2015-03-28T13:54:23.903718,610
LOAD_TRAIN,75,50,2015-03-31T09:54:24.285757,610
NOISE,64,-25,2015-03-31T16:57:15.285757,610
DEPART_TRAIN,30,-132,2015-04-01T09:25:08.289570,610
NOISE,99,12,2015-04-01T11:26:40.289570,610
UNLOAD_SHIP,-138,60,2015-12-11T18:50:47.550082,611
LOAD_TRAIN,105,39,2015-12-15T01:38:39.060213,611
NOISE,53,77,2015-12-15T03:16:38.060213,611
NOISE,105,-117,2015-12-15T17:01:50.060213,611
DEPART_TRAIN,2,-120,2015-12-16T05:48:25.190617,611
NOISE,18,-54,2015-12-16T06:11:52.190617,611
NOISE,111,-48,2015-12-16T06:11:54.190617,611
UNLOAD_SHIP,-192,-35,2015-03-11T06:51:09.654348,612
LOAD_TRAIN,98,-21,2015-03-14T12:29:09.126443,612
DEPART_TRAIN,-27,-69,2015-03-15T15:59:20.775568,612
UNLOAD_SHIP,-181,14,2015-01-15T08:26:46.696084,613
LOAD_TRAIN,61,38,2015-01-18T12:22:21.617060,613
NOISE,77,93,2015-01-19T00:23:45.617060,613
DEPART_TRAIN,-15,-145,2015-01-19T11:32:32.246990,613
NOISE,111,-98,2015-01-19T13:12:41.246990,613
UNLOAD_SHIP,-274,-51,2015-08-13T22:20:24.904485,614
NOISE,28,33,2015-08-14T00:00:35.904485,614
LOAD_TRAIN,132,-35,2015-08-16T20:24:55.865120,614
DEPART_TRAIN,10,-138,2015-08-17T16:27:09.979954,614
UNLOAD_SHIP,-297,57,2015-01-15T23:57:30.686325,615
LOAD_TRAIN,86,-5,2015-01-18T18:35:42.783020,615
NOISE,15,98,2015-01-19T07:33:11.783020,615
DEPART_TRAIN,13,-123,2015-01-19T15:40:20.486323,615
NOISE,115,70,2015-01-20T12:43:53.486323,615
UNLOAD_SHIP,-264,-16,2015-09-29T03:31:37.947044,616
NOISE,7,102,2015-09-29T09:40:29.947044,616
NOISE,92,-93,2015-10-01T16:41:12.947044,616
LOAD_TRAIN,83,42,2015-10-02T01:20:50.000617,616
NOISE,29,-68,2015-10-02T15:43:57.000617,616
DEPART_TRAIN,25,-94,2015-10-03T04:34:43.274706,616
NOISE,78,115,2015-10-04T05:04:29.274706,616
UNLOAD_SHIP,-156,0,2015-07-04T00:39:48.382564,617
NOISE,48,80,2015-07-05T09:38:19.382564,617
LOAD_TRAIN,72,22,2015-07-06T18:00:07.032516,617
DEPART_TRAIN,-36,108,2015-07-07T19:31:06.024456,617
UNLOAD_SHIP,-230,16,2015-08-07T23:06:57.458414,618
LOAD_TRAIN,128,18,2015-08-10T16:28:55.871596,618
DEPART_TRAIN,-33,74,2015-08-11T15:51:20.493891,618
UNLOAD_SHIP,-207,-6,2015-11-27T17:42:10.722838,619
LOAD_TRAIN,91,-7,2015-11-30T12:10:06.706139,619
DEPART_TRAIN,-31,71,2015-12-01T09:03:03.628615,619
NOISE,68,-49,2015-01-10T01:43:57.628690,620
UNLOAD_SHIP,-192,18,2015-01-11T17:07:43.216437,620
LOAD_TRAIN,119,15,2015-01-14T12:06:05.819264,620
NOISE,65,89,2015-01-15T00:54:31.819264,620
DEPART_TRAIN,39,-56,2015-01-15T05:35:59.384190,620
NOISE,116,-20,2015-01-16T10:28:35.384190,620
UNLOAD_SHIP,-147,-34,2015-02-15T09:03:36.975055,621
NOISE,48,-70,2015-02-16T20:23:52.975055,621
LOAD_TRAIN,82,-36,2015-02-18T02:33:42.482954,621
DEPART_TRAIN,26,-100,2015-02-18T22:43:24.918230,621
UNLOAD_SHIP,-307,-36,2015-08-17T21:56:30.657553,622
NOISE,80,54,2015-08-18T16:18:26.657553,622
NOISE,1,61,2015-08-19T10:28:30.657553,622
LOAD_TRAIN,105,30,2015-08-20T17:19:15.465578,622
NOISE,43,52,2015-08-20T18:56:58.465578,622
DEPART_TRAIN,-24,-112,2015-08-21T15:01:57.939108,622
NOISE,26,-83,2015-08-22T08:18:30.939108,622
NOISE,43,85,2015-10-21T07:22:48.881033,623
UNLOAD_SHIP,-246,58,2015-10-22T09:24:56.997342,623
NOISE,29,69,2015-10-23T06:15:21.997342,623
LOAD_TRAIN,138,5,2015-10-25T05:18:31.193535,623
NOISE,22,106,2015-10-25T17:09:18.193535,623
DEPART_TRAIN,-16,104,2015-10-26T07:57:17.460162,623
NOISE,116,-71,2015-10-26T11:55:15.460162,623
UNLOAD_SHIP,-143,62,2015-01-26T02:49:13.905377,624
NOISE,26,60,2015-01-27T13:58:21.905377,624
LOAD_TRAIN,126,-22,2015-01-28T21:53:15.652247,624
NOISE,102,-15,2015-01-29T00:19:37.652247,624
NOISE,84,97,2015-01-29T04:47:52.652247,624
DEPART_TRAIN,9,-145,2015-01-30T04:43:03.163129,624
NOISE,10,-67,2015-01-30T06:37:00.163129,624
NOISE,30,46,2015-01-30T08:43:24.163129,624
NOISE,26,-59,2015-05-28T23:18:03.800001,625
UNLOAD_SHIP,-253,-30,2015-05-29T21:35:50.472347,625
LOAD_TRAIN,128,-24,2015-06-01T21:02:07.997928,625
DEPART_TRAIN,32,-130,2015-06-02T14:28:35.216697,625
NOISE,95,64,2015-10-09T01:44:33.474492,626
UNLOAD_SHIP,-189,37,2015-10-10T01:25:34.560589,626
LOAD_TRAIN,107,38,2015-10-13T02:39:46.431224,626
DEPART_TRAIN,-23,-110,2015-10-14T04:07:14.440420,626
UNLOAD_SHIP,-274,-32,2015-09-18T06:24:25.628443,627
NOISE,90,10,2015-09-20T02:13:08.628443,627
LOAD_TRAIN,89,-20,2015-09-21T00:25:33.293070,627
DEPART_TRAIN,-23,-92,2015-09-21T18:50:21.789844,627
NOISE,7,32,2015-02-01T02:11:36.330728,628
UNLOAD_SHIP,-199,61,2015-02-01T23:52:07.438353,628
LOAD_TRAIN,63,4,2015-02-04T21:39:25.311327,628
DEPART_TRAIN,11,127,2015-02-06T04:09:21.942842,628
NOISE,51,-51,2015-09-20T04:15:18.371172,629
UNLOAD_SHIP,-137,-25,2015-09-21T23:25:42.635124,629
LOAD_TRAIN,124,36,2015-09-25T00:34:48.491346,629
DEPART_TRAIN,22,-67,2015-09-26T05:53:36.224355,629
UNLOAD_SHIP,-240,15,2015-11-14T15:52:58.932137,630
NOISE,102,75,2015-11-16T05:21:54.932137,630
NOISE,11,8,2015-11-17T07:54:45.932137,630
LOAD_TRAIN,114,44,2015-11-17T14:45:08.643155,630
DEPART_TRAIN,19,-92,2015-11-18T08:44:59.600880,630
UNLOAD_SHIP,-286,31,2015-10-31T01:21:50.258608,631
LOAD_TRAIN,115,18,2015-11-02T21:40:27.025987,631
NOISE,53,41,2015-11-03T15:14:55.025987,631
DEPART_TRAIN,21,-62,2015-11-03T20:53:32.238292,631
NOISE,24,-75,2015-11-04T00:07:28.238292,631
NOISE,117,-32,2015-04-12T20:49:32.187554,632
NOISE,32,-48,2015-04-13T06:08:27.187554,632
UNLOAD_SHIP,-247,-44,2015-04-13T20:59:20.746988,632
NOISE,75,95,2015-04-14T04:50:49.746988,632
LOAD_TRAIN,95,3,2015-04-17T03:02:23.119312,632
NOISE,113,-115,2015-04-17T22:30:07.119312,632
DEPART_TRAIN,-18,127,2015-04-18T05:10:09.432941,632
NOISE,59,62,2015-04-19T06:49:40.432941,632
NOISE,53,53,2015-11-12T22:57:20.088842,633
UNLOAD_SHIP,-229,-17,2015-11-13T21:28:19.956589,633
NOISE,68,-63,2015-11-15T14:59:43.956589,633
LOAD_TRAIN,126,-1,2015-11-17T03:54:07.076361,633
NOISE,18,25,2015-11-17T10:34:20.076361,633
NOISE,102,-48,2015-11-17T16:49:13.076361,633
DEPART_TRAIN,-5,-64,2015-11-18T05:36:32.421978,633
NOISE,98,97,2015-11-18T06:16:57.421978,633
NOISE,96,-104,2015-11-18T10:01:42.421978,633
NOISE,120,106,2015-07-31T04:55:53.528803,634
UNLOAD_SHIP,-189,-33,2015-08-01T20:25:45.292562,634
NOISE,10,39,2015-08-03T18:08:34.292562,634
LOAD_TRAIN,73,13,2015-08-04T16:53:07.194068,634
DEPART_TRAIN,-23,-105,2015-08-05T09:58:39.445935,634
UNLOAD_SHIP,-214,30,2015-09-29T07:41:20.897160,635
NOISE,52,-50,2015-09-30T02:03:55.897160,635
LOAD_TRAIN,86,32,2015-10-02T13:56:58.744173,635
DEPART_TRAIN,28,-63,2015-10-03T20:07:55.233334,635
NOISE,71,-63,2015-08-03T20:12:45.875229,636
UNLOAD_SHIP,-302,-29,2015-08-03T20:34:53.907159,636
LOAD_TRAIN,83,0,2015-08-07T00:17:44.071397,636
NOISE,115,-93,2015-08-07T03:41:26.071397,636
DEPART_TRAIN,3,-124,2015-08-07T22:19:25.617338,636
NOISE,36,-72,2015-08-08T15:19:19.617338,636
NOISE,88,66,2015-10-10T15:18:46.994058,637
UNLOAD_SHIP,-226,12,2015-10-12T22:27:19.317294,637
NOISE,81,113,2015-10-15T16:13:15.317294,637
LOAD_TRAIN,64,-49,2015-10-16T02:19:37.955746,637
DEPART_TRAIN,18,139,2015-10-17T03:12:44.303042,637
UNLOAD_SHIP,-170,18,2015-06-23T16:23:32.348746,638
NOISE,58,-33,2015-06-26T14:59:31.348746,638
LOAD_TRAIN,86,44,2015-06-26T20:34:55.573723,638
NOISE,30,-59,2015-06-26T21:50:18.573723,638
NOISE,37,-25,2015-06-27T13:19:06.573723,638
DEPART_TRAIN,-19,-65,2015-06-27T13:29:46.473587,638
NOISE,88,106,2015-06-28T07:59:37.473587,638
NOISE,26,-86,2015-06-28T22:53:15.473587,638
NOISE,71,33,2015-07-10T13:57:55.014348,639
UNLOAD_SHIP,-285,-17,2015-07-10T23:19:31.157307,639
NOISE,39,-84,2015-07-11T00:55:10.157307,639
LOAD_TRAIN,126,-15,2015-07-13T18:59:00.973592,639
DEPART_TRAIN,28,-127,2015-07-14T11:55:16.129836,639
UNLOAD_SHIP,-276,13,2015-03-22T15:41:23.760102,640
NOISE,46,99,2015-03-24T00:33:44.760102,640
LOAD_TRAIN,104,2,2015-03-25T21:30:24.317852,640
NOISE,61,-100,2015-03-26T17:07:58.317852,640
DEPART_TRAIN,40,60,2015-03-26T21:33:21.879457,640
NOISE,57,-38,2015-03-27T00:53:05.879457,640
NOISE,103,41,2015-09-08T12:34:21.873492,641
NOISE,100,15,2015-09-08T22:03:22.873492,641
NOISE,109,73,2015-09-09T05:45:57.873492,641
